tilpro and
20	0
35	0
57	0
60	0
66	0
114	0
126	0
191	0
205	0
220	0
229	0
232	0
244	0
247	0
252	0
269	0
275	0
306	0
347	0
362	0
373	1
378	0
390	1
412	0
442	0
447	0
454	0
477	0
482	0
492	0
518	0
520	0
578	0
587	0
590	0
599	0
617	0
622	0
628	0
647	0
664	0
698	0
699	0
754	0
781	0
792	0
826	0
828	0
837	0
843	0
850	0
860	0
865	0
890	0
891	0
893	0
899	0
921	0
923	0
966	0
1004	0
1038	0
1058	0
1071	0
1095	0
1099	0
1105	0
1119	0
1150	0
1188	1
1205	0
1222	0
1227	0
1240	0
1253	0
1257	0
1270	0
1275	0
1286	0
1289	0
1310	0
1325	0
1356	1
1361	0
1363	0
1385	0
1394	0
1452	0
1462	0
1473	0
1503	0
1514	0
1525	0
1531	0
1544	0
1571	0
1591	0
1620	0
1625	0
1634	0
1649	0
1652	0
1657	0
1681	0
1694	0
1699	0
1707	0
1716	0
1749	0
1777	0
1797	0
1800	0
1826	0
1830	0
1883	0
1942	0
1952	0
1996	0
1997	0
2000	0
2005	0
2015	0
2017	0
2020	0
2038	0
2045	0
2066	0
2087	0
2093	0
2109	0
2116	0
2128	0
2132	0
2136	0
2186	0
2191	0
2195	0
2212	0
2236	0
2239	0
2270	0
2274	0
2295	0
2297	0
2316	0
2317	0
2325	0
2326	0
2331	0
2332	0
2351	0
2356	0
2396	0
2444	0
2450	0
2480	0
2486	0
2488	0
2491	0
2544	0
2557	0
2568	0
2569	0
2659	0
2682	0
2720	0
2723	0
2724	0
2726	0
2728	0
2737	0
2738	0
2745	0
2776	0
2787	0
2792	0
2794	0
2807	0
2811	0
2833	0
2860	0
2930	0
2937	0
2940	0
2957	0
2990	0
2991	0
3003	1
3011	0
3025	0
3039	0
3061	0
3062	0
3069	0
3118	0
3125	0
3134	0
3140	0
3160	0
3183	0
3186	0
3200	0
3207	0
3219	0
3248	0
3258	0
3272	0
3283	0
3309	0
3347	0
3378	0
3382	0
3402	0
3412	0
3431	0
3452	0
3454	0
3472	0
3486	0
3503	0
3504	0
3509	0
3528	0
3546	0
3548	0
3565	0
3571	0
3595	0
3630	0
3635	0
3645	0
3677	0
3695	0
3696	0
3701	0
3717	0
3727	1
3743	0
3744	0
3772	0
3802	1
3825	0
3830	0
3858	0
3859	0
3879	0
3888	0
3894	0
3915	0
3950	0
3967	0
3969	0
3985	0
3986	0
4004	0
4047	0
4048	0
4058	0
4060	0
4080	0
4086	0
4099	0
4104	0
4105	0
4106	0
4135	0
4141	0
4168	0
4241	0
4244	0
4254	0
4255	0
4270	0
4272	0
4275	0
4276	0
4286	0
4314	0
4332	0
4362	0
4366	0
4380	0
4392	0
4403	0
4454	0
4457	0
4483	0
4511	0
4534	0
4550	0
4572	0
4573	0
4578	0
4584	0
4610	0
4612	0
4631	0
4644	0
4653	0
4689	0
4699	0
4704	1
4750	0
4757	0
4771	0
4799	0
4809	0
4813	0
4867	0
4871	0
4893	0
4904	0
4924	1
4980	0
5001	0
5007	0
5053	0
5054	0
5103	0
5105	0
5136	0
5163	0
5171	0
5179	0
5185	0
5187	0
5209	0
5219	0
5248	0
5263	0
5281	0
5302	0
5326	0
5328	0
5329	0
5357	0
5386	0
5390	0
5420	0
5451	0
5461	0
5481	0
5485	0
5508	0
5527	0
5550	0
5560	0
5580	0
5581	0
5587	0
5594	0
5627	0
5646	0
5648	0
5687	0
5690	0
5748	0
5762	0
5766	0
5778	0
5800	0
5802	0
5828	0
5838	0
5843	0
5844	0
5862	0
5884	0
5896	0
5903	0
5914	0
5920	1
5923	0
5952	0
5975	0
5984	1
6011	0
6013	0
6016	0
6032	0
6043	0
6052	0
6074	0
6090	0
6099	0
6103	0
6105	0
6143	0
6152	0
6168	0
6180	0
6210	0
6227	0
6230	0
6247	0
6285	0
6296	0
6299	0
6307	0
6309	0
6321	0
6322	0
6348	0
6362	0
6363	0
6377	0
6378	0
6379	0
6381	0
6429	0
6472	0
6478	0
6483	0
6488	0
6491	0
6498	0
6506	0
6514	0
6545	0
6554	0
6564	0
6579	0
6631	0
6688	0
6697	0
6701	0
6703	0
6707	0
6708	0
6723	0
6747	1
6758	0
6767	0
6773	0
6782	0
6809	0
6822	0
6848	0
6857	0
6888	0
6901	0
6905	0
6912	0
6940	0
6951	1
6955	0
6966	0
6973	0
6977	0
6981	0
6987	0
